Bioinformatics Analysis of Hsp20 Sequences in Proteobacteria.
('Bioinformatics', 'Bioinformatic', 'NNS', 'B-NP', 'O')
('future', 'future', 'JJ', 'I-NP', 'O')
('work', 'work', 'NN', 'I-NP', 'O')
('may', 'may', 'MD', 'B-VP', 'O')
('focus', 'focus', 'VB', 'I-VP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('finding', 'find', 'VBG', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('link', 'link', 'NN', 'I-NP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('Hsp20', 'Hsp20', 'NN', 'B-NP', 'B-protein')
('in', 'in', 'IN', 'B-PP', 'O')
('Proteobacteria', 'Proteobacteria', 'NN', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('Hsp20', 'Hsp20', 'NN', 'I-NP', 'B-protein')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('rest', 'rest', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('bacteria', 'bacteria', 'NNS', 'I-NP', 'O')
('phylum,', 'phylum,', 'NN', 'I-NP', 'O')
('or', 'or', 'CC', 'O', 'O')
('going', 'go', 'VBG', 'B-VP', 'O')
('even', 'even', 'RB', 'B-NP', 'O')
('farther,', 'farther,', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('finding', 'find', 'VBG', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('relation', 'relation', 'NN', 'I-NP', 'O')
('among', 'among', 'IN', 'B-PP', 'O')
('Archaeabacteria', 'Archaeabacteria', 'NNP', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('Eukaryotes.', 'Eukaryotes.', 'NNP', 'I-NP', 'O')
This could be achieved through further bioinformatic analyses that encompass large number of sequences from Bacteria, Archaea and Eukarya domains.
('This', 'This', 'DT', 'B-NP', 'O')
('could', 'could', 'MD', 'B-VP', 'O')
('be', 'be', 'VB', 'I-VP', 'O')
('achieved', 'achieve', 'VBN', 'I-VP', 'O')
('through', 'through', 'IN', 'B-PP', 'O')
('further', 'further', 'JJ', 'B-NP', 'O')
('bioinformatic', 'bioinformatic', 'JJ', 'I-NP', 'O')
('analyses', 'analysis', 'NNS', 'I-NP', 'O')
('that', 'that', 'WDT', 'B-NP', 'O')
('encompass', 'encompass', 'VBP', 'B-VP', 'O')
('large', 'large', 'JJ', 'B-NP', 'O')
('number', 'number', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('sequences', 'sequence', 'NNS', 'B-NP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('Bacteria,', 'Bacteria,', 'NNP', 'B-NP', 'O')
('Archaea', 'Archaea', 'NNP', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('Eukarya', 'Eukarya', 'NNP', 'I-NP', 'O')
('domains.', 'domains.', 'NNS', 'I-NP', 'O')
