A Comparative Analysis of Monofunctional Biosynthetic Peptidoglycan Transglycosylase (MBPT) from Pathogenic and Non-pathogenic Bacteria.
('A', 'A', 'DT', 'B-NP', 'O')
('8.', '8.', 'CD', 'I-NP', 'O')
As hypothesized, the phylogenic tree analysis identified two distinct clades: one aligning the infectious bacteria and the other aligning the non infectious bacteria (Fig.
('As', 'As', 'IN', 'B-SBAR', 'O')
('hypothesized,', 'hypothesized,', 'NN', 'B-NP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('phylogenic', 'phylogenic', 'JJ', 'I-NP', 'O')
('tree', 'tree', 'NN', 'I-NP', 'O')
('analysis', 'analysis', 'NN', 'I-NP', 'O')
('identified', 'identify', 'VBD', 'B-VP', 'O')
('two', 'two', 'CD', 'B-NP', 'O')
('distinct', 'distinct', 'JJ', 'I-NP', 'O')
('clades:', 'clades:', 'NN', 'I-NP', 'O')
('one', 'one', 'CD', 'I-NP', 'O')
('aligning', 'align', 'VBG', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('bacteria', 'bacteria', 'NNS', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('other', 'other', 'JJ', 'I-NP', 'O')
('aligning', 'align', 'VBG', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('non', 'non', 'JJ', 'I-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('bacteria', 'bacteria', 'NNS', 'I-NP', 'O')
('(Fig.', '(Fig.', 'NNP', 'B-NP', 'O')
4).
('4).', '4).', 'LS', 'B-LST', 'O')
The non infectious bacteria are divided between alpha and beta classes of proteobacteria as al      most all of the infectious bacteria are in the gamma proteobacteria family except for Phenylobacterium zucineum HLK1, an alpha proteobacteria.
('The', 'The', 'DT', 'B-NP', 'O')
('non', 'non', 'JJ', 'I-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('bacteria', 'bacteria', 'NNS', 'I-NP', 'O')
('are', 'be', 'VBP', 'B-VP', 'O')
('divided', 'divide', 'VBN', 'I-VP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('alpha', 'alpha', 'NN', 'B-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('beta', 'beta', 'NN', 'B-NP', 'O')
('classes', 'class', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('proteobacteria', 'proteobacteria', 'NNS', 'B-NP', 'O')
('as', 'as', 'IN', 'B-PP', 'O')
('al', 'al', 'JJ', 'B-NP', 'O')
('most', 'most', 'RBS', 'I-NP', 'O')
('all', 'all', 'DT', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('bacteria', 'bacteria', 'NNS', 'I-NP', 'O')
('are', 'be', 'VBP', 'B-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('gamma', 'gamma', 'NN', 'I-NP', 'B-protein')
('proteobacteria', 'proteobacteria', 'NN', 'I-NP', 'I-protein')
('family', 'family', 'NN', 'I-NP', 'I-protein')
('except', 'except', 'IN', 'B-PP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('Phenylobacterium', 'Phenylobacterium', 'NN', 'B-NP', 'O')
('zucineum', 'zucineum', 'NN', 'I-NP', 'O')
('HLK1,', 'HLK1,', 'NN', 'I-NP', 'O')
('an', 'an', 'DT', 'B-NP', 'O')
('alpha', 'alpha', 'NN', 'I-NP', 'O')
('proteobacteria.', 'proteobacteria.', 'NN', 'I-NP', 'O')
The lower scores of some of the infectious bacteria like Shigella dysenteriae Sd197, Pseudomonas aeruginosa PA7, and Phenylobacterium zucineum HLK1 show some evolutional and sequential distance between these species of bacteria and the other species of infectious bacteria yet are able to remain within the infectious grouping.
('The', 'The', 'DT', 'B-NP', 'O')
('lower', 'low', 'JJR', 'I-NP', 'O')
('scores', 'score', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('some', 'some', 'DT', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('bacteria', 'bacteria', 'NNS', 'I-NP', 'O')
('like', 'like', 'IN', 'B-PP', 'O')
('Shigella', 'Shigella', 'NNP', 'B-NP', 'O')
('dysenteriae', 'dysenteriae', 'NNP', 'I-NP', 'O')
('Sd197,', 'Sd197,', 'NNP', 'I-NP', 'O')
('Pseudomonas', 'Pseudomonas', 'NNP', 'I-NP', 'O')
('aeruginosa', 'aeruginosa', 'NN', 'I-NP', 'O')
('PA7,', 'PA7,', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('Phenylobacterium', 'Phenylobacterium', 'NN', 'B-NP', 'O')
('zucineum', 'zucineum', 'NN', 'I-NP', 'O')
('HLK1', 'HLK1', 'NN', 'I-NP', 'O')
('show', 'show', 'VBP', 'B-VP', 'O')
('some', 'some', 'DT', 'B-NP', 'O')
('evolutional', 'evolutional', 'JJ', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('sequential', 'sequential', 'JJ', 'I-NP', 'O')
('distance', 'distance', 'NN', 'I-NP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('these', 'these', 'DT', 'B-NP', 'O')
('species', 'specie', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('bacteria', 'bacteria', 'NNS', 'B-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('other', 'other', 'JJ', 'I-NP', 'O')
('species', 'specie', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('infectious', 'infectious', 'JJ', 'B-NP', 'O')
('bacteria', 'bacteria', 'NNS', 'I-NP', 'O')
('yet', 'yet', 'RB', 'B-ADVP', 'O')
('are', 'be', 'VBP', 'B-VP', 'O')
('able', 'able', 'JJ', 'B-ADJP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('remain', 'remain', 'VB', 'I-VP', 'O')
('within', 'within', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('grouping.', 'grouping.', 'NN', 'I-NP', 'O')
The bacteria Rhodopseudomonas palustris CGA009 exhibits some phylogenetic distance by its lower score while remaining in the non infectious group of bacteria.
('The', 'The', 'DT', 'B-NP', 'O')
('bacteria', 'bacteria', 'NNS', 'I-NP', 'O')
('Rhodopseudomonas', 'Rhodopseudomonas', 'NNP', 'I-NP', 'O')
('palustris', 'palustris', 'NN', 'I-NP', 'O')
('CGA009', 'CGA009', 'NN', 'I-NP', 'O')
('exhibits', 'exhibit', 'VBZ', 'B-VP', 'O')
('some', 'some', 'DT', 'B-NP', 'O')
('phylogenetic', 'phylogenetic', 'JJ', 'I-NP', 'O')
('distance', 'distance', 'NN', 'I-NP', 'O')
('by', 'by', 'IN', 'B-PP', 'O')
('its', 'its', 'PRP$', 'B-NP', 'O')
('lower', 'low', 'JJR', 'I-NP', 'O')
('score', 'score', 'NN', 'I-NP', 'O')
('while', 'while', 'IN', 'B-SBAR', 'O')
('remaining', 'remain', 'VBG', 'B-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('non', 'non', 'JJ', 'I-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('group', 'group', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('bacteria.', 'bacteria.', 'NN', 'B-NP', 'O')
The evolutionary distance of bacteria in the phylogenic the tree shows adaptation of these bacteria to new niches that others are not able to propagate in and these differences become apparent in the sequence of MBPT for the particular bacteria.
('The', 'The', 'DT', 'B-NP', 'O')
('evolutionary', 'evolutionary', 'JJ', 'I-NP', 'O')
('distance', 'distance', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('bacteria', 'bacteria', 'NNS', 'B-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('phylogenic', 'phylogenic', 'JJ', 'I-NP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('tree', 'tree', 'NN', 'I-NP', 'O')
('shows', 'show', 'VBZ', 'B-VP', 'O')
('adaptation', 'adaptation', 'NN', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('these', 'these', 'DT', 'B-NP', 'O')
('bacteria', 'bacteria', 'NNS', 'I-NP', 'O')
('to', 'to', 'TO', 'B-PP', 'O')
('new', 'new', 'JJ', 'B-NP', 'O')
('niches', 'niche', 'NNS', 'I-NP', 'O')
('that', 'that', 'IN', 'B-NP', 'O')
('others', 'other', 'NNS', 'B-NP', 'O')
('are', 'be', 'VBP', 'B-VP', 'O')
('not', 'not', 'RB', 'O', 'O')
('able', 'able', 'JJ', 'B-ADJP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('propagate', 'propagate', 'VB', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('and', 'and', 'CC', 'O', 'O')
('these', 'these', 'DT', 'B-NP', 'O')
('differences', 'difference', 'NNS', 'I-NP', 'O')
('become', 'become', 'VBP', 'B-VP', 'O')
('apparent', 'apparent', 'JJ', 'B-ADJP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('sequence', 'sequence', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('MBPT', 'MBPT', 'NN', 'B-NP', 'B-protein')
('for', 'for', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('particular', 'particular', 'JJ', 'I-NP', 'O')
('bacteria.', 'bacteria.', 'NN', 'I-NP', 'O')
The phylogenic analysis of MBPT shows a definite separation in the protein sequence between a variety of in  fectious and non infectious bacteria.
('The', 'The', 'DT', 'B-NP', 'O')
('phylogenic', 'phylogenic', 'JJ', 'I-NP', 'O')
('analysis', 'analysis', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('MBPT', 'MBPT', 'NN', 'B-NP', 'B-protein')
('shows', 'show', 'VBZ', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('definite', 'definite', 'JJ', 'I-NP', 'O')
('separation', 'separation', 'NN', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('protein', 'protein', 'NN', 'I-NP', 'B-DNA')
('sequence', 'sequence', 'NN', 'I-NP', 'I-DNA')
('between', 'between', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('variety', 'variety', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('fectious', 'fectious', 'JJ', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('non', 'non', 'JJ', 'I-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('bacteria.', 'bacteria.', 'NN', 'I-NP', 'O')
The formation of the phylogenic tree shows the possibility that infectious bacteria may have evolved from non infectious bacteria due to the separation of the two types of bacteria (Maurelli, 2006).
('The', 'The', 'DT', 'B-NP', 'O')
('formation', 'formation', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('phylogenic', 'phylogenic', 'JJ', 'I-NP', 'O')
('tree', 'tree', 'NN', 'I-NP', 'O')
('shows', 'show', 'VBZ', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('possibility', 'possibility', 'NN', 'I-NP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('infectious', 'infectious', 'JJ', 'B-NP', 'O')
('bacteria', 'bacteria', 'NNS', 'I-NP', 'O')
('may', 'may', 'MD', 'B-VP', 'O')
('have', 'have', 'VB', 'I-VP', 'O')
('evolved', 'evolve', 'VBN', 'I-VP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('non', 'non', 'JJ', 'B-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('bacteria', 'bacteria', 'NNS', 'I-NP', 'O')
('due', 'due', 'JJ', 'B-ADJP', 'O')
('to', 'to', 'TO', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('separation', 'separation', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('two', 'two', 'CD', 'I-NP', 'O')
('types', 'type', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('bacteria', 'bacteria', 'NNS', 'B-NP', 'O')
('(Maurelli,', '(Maurelli,', 'NNP', 'B-NP', 'O')
('2006).', '2006).', 'CD', 'I-NP', 'O')
An analysis of the bacterial motifs shows particular differences among the infectious and non infectious bacteria including the presence of motifs 5, 6, and 8 in the infectious bacteria.
('An', 'An', 'DT', 'B-NP', 'O')
('analysis', 'analysis', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('bacterial', 'bacterial', 'JJ', 'I-NP', 'B-DNA')
('motifs', 'motif', 'NNS', 'I-NP', 'I-DNA')
('shows', 'show', 'VBZ', 'B-VP', 'O')
('particular', 'particular', 'JJ', 'B-NP', 'O')
('differences', 'difference', 'NNS', 'I-NP', 'O')
('among', 'among', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('non', 'non', 'JJ', 'I-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('bacteria', 'bacteria', 'NNS', 'I-NP', 'O')
('including', 'include', 'VBG', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('presence', 'presence', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('motifs', 'motif', 'NNS', 'B-NP', 'B-protein')
('5,', '5,', 'VBD', 'B-VP', 'I-protein')
('6,', '6,', 'CD', 'B-NP', 'I-protein')
('and', 'and', 'CC', 'I-NP', 'I-protein')
('8', '8', 'CD', 'I-NP', 'I-protein')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('bacteria.', 'bacteria.', 'NN', 'I-NP', 'O')
Absence and movement of motifs 9 and 10 are noted among the infectious and non infectious bacteria and may also glean more insight into the pathogenicity of bacteria.
('Absence', 'Absence', 'NN', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('movement', 'movement', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('motifs', 'motif', 'NNS', 'B-NP', 'O')
('9', '9', 'CD', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('10', '10', 'CD', 'I-NP', 'O')
('are', 'be', 'VBP', 'B-VP', 'O')
('noted', 'note', 'VBN', 'I-VP', 'O')
('among', 'among', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('non', 'non', 'JJ', 'I-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('bacteria', 'bacteria', 'NNS', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('may', 'may', 'MD', 'B-VP', 'O')
('also', 'also', 'RB', 'I-VP', 'O')
('glean', 'glean', 'VB', 'I-VP', 'O')
('more', 'more', 'JJR', 'B-NP', 'O')
('insight', 'insight', 'NN', 'I-NP', 'O')
('into', 'into', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('pathogenicity', 'pathogenicity', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('bacteria.', 'bacteria.', 'NN', 'B-NP', 'O')
Motifs 1, 2, and 3 are recognized as being structurally required by all of the bacteria.
('Motifs', 'Motif', 'NNS', 'B-NP', 'O')
('1,', '1,', '1,', 'B-NP', 'B-protein')
('2,', '2,', 'CD', 'I-NP', 'I-protein')
('and', 'and', 'CC', 'I-NP', 'I-protein')
('3', '3', 'CD', 'I-NP', 'I-protein')
('are', 'be', 'VBP', 'B-VP', 'O')
('recognized', 'recognize', 'VBN', 'I-VP', 'O')
('as', 'as', 'IN', 'B-PP', 'O')
('being', 'be', 'VBG', 'B-VP', 'O')
('structurally', 'structurally', 'RB', 'I-VP', 'O')
('required', 'require', 'VBN', 'I-VP', 'O')
('by', 'by', 'IN', 'B-PP', 'O')
('all', 'all', 'DT', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('bacteria.', 'bacteria.', 'NN', 'I-NP', 'O')
The movement of motif 10 is evident in our motif analysis and further investigation may give us a clue as to why it is prominently in one position in the infectious bacteria and another in the non infectious bacteria.
('The', 'The', 'DT', 'B-NP', 'O')
('movement', 'movement', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('motif', 'motif', 'NN', 'B-NP', 'O')
('10', '10', 'CD', 'I-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('evident', 'evident', 'JJ', 'B-ADJP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('our', 'our', 'PRP$', 'B-NP', 'O')
('motif', 'motif', 'NN', 'I-NP', 'O')
('analysis', 'analysis', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('further', 'further', 'JJ', 'B-NP', 'O')
('investigation', 'investigation', 'NN', 'I-NP', 'O')
('may', 'may', 'MD', 'B-VP', 'O')
('give', 'give', 'VB', 'I-VP', 'O')
('us', 'us', 'PRP', 'B-NP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('clue', 'clue', 'NN', 'I-NP', 'O')
('as', 'as', 'IN', 'B-PP', 'O')
('to', 'to', 'TO', 'B-PP', 'O')
('why', 'why', 'WRB', 'B-ADVP', 'O')
('it', 'it', 'PRP', 'B-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('prominently', 'prominently', 'RB', 'B-ADVP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('one', 'one', 'CD', 'B-NP', 'O')
('position', 'position', 'NN', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('bacteria', 'bacteria', 'NNS', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('another', 'another', 'DT', 'B-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('non', 'non', 'JJ', 'I-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('bacteria.', 'bacteria.', 'NN', 'I-NP', 'O')
The Phenylobacterium zucineum HLK1 bacteria not only lacks the traditional motifs for infection but also has motif 10 arranged on the outside of the protein sequence in mimicry of a non infectious bacteria.
('The', 'The', 'DT', 'B-NP', 'O')
('Phenylobacterium', 'Phenylobacterium', 'NN', 'I-NP', 'O')
('zucineum', 'zucineum', 'NN', 'I-NP', 'O')
('HLK1', 'HLK1', 'NN', 'I-NP', 'O')
('bacteria', 'bacteria', 'NNS', 'I-NP', 'O')
('not', 'not', 'RB', 'B-CONJP', 'O')
('only', 'only', 'RB', 'I-CONJP', 'O')
('lacks', 'lack', 'VBZ', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('traditional', 'traditional', 'JJ', 'I-NP', 'B-protein')
('motifs', 'motif', 'NNS', 'I-NP', 'I-protein')
('for', 'for', 'IN', 'B-PP', 'O')
('infection', 'infection', 'NN', 'B-NP', 'O')
('but', 'but', 'CC', 'B-CONJP', 'O')
('also', 'also', 'RB', 'I-CONJP', 'O')
('has', 'have', 'VBZ', 'B-VP', 'O')
('motif', 'motif', 'NN', 'B-NP', 'O')
('10', '10', 'CD', 'I-NP', 'O')
('arranged', 'arrange', 'VBN', 'B-VP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('outside', 'outside', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('protein', 'protein', 'NN', 'I-NP', 'B-DNA')
('sequence', 'sequence', 'NN', 'I-NP', 'I-DNA')
('in', 'in', 'IN', 'B-PP', 'O')
('mimicry', 'mimicry', 'NN', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('non', 'non', 'JJ', 'I-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('bacteria.', 'bacteria.', 'NN', 'I-NP', 'O')
The fact that an infectious bacteria can imitate a non infectious bacteria is concerning but the only clear anomaly in this study.
('The', 'The', 'DT', 'B-NP', 'O')
('fact', 'fact', 'NN', 'I-NP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('an', 'an', 'DT', 'B-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('bacteria', 'bacteria', 'NNS', 'I-NP', 'O')
('can', 'can', 'MD', 'B-VP', 'O')
('imitate', 'imitate', 'VB', 'I-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('non', 'non', 'JJ', 'I-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('bacteria', 'bacteria', 'NNS', 'I-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('concerning', 'concern', 'VBG', 'I-VP', 'O')
('but', 'but', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('only', 'only', 'RB', 'I-NP', 'O')
('clear', 'clear', 'JJ', 'B-ADJP', 'O')
('anomaly', 'anomaly', 'RB', 'B-ADVP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('study.', 'study.', 'NN', 'I-NP', 'O')
The changes between specific amino acids in the MBPT sequences reinforces evolutionary changes between infectious and non infectious bacteria which enable the infectious bacteria to take advantage of new roles for further propagation of their species that the non infectious bacteria are unable to assume.
('The', 'The', 'DT', 'B-NP', 'O')
('changes', 'change', 'NNS', 'I-NP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('specific', 'specific', 'JJ', 'B-NP', 'O')
('amino', 'amino', 'NN', 'I-NP', 'O')
('acids', 'acid', 'NNS', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('MBPT', 'MBPT', 'NN', 'I-NP', 'B-DNA')
('sequences', 'sequence', 'NNS', 'I-NP', 'I-DNA')
('reinforces', 'reinforce', 'VBZ', 'B-VP', 'O')
('evolutionary', 'evolutionary', 'JJ', 'B-NP', 'O')
('changes', 'change', 'NNS', 'I-NP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('infectious', 'infectious', 'JJ', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('non', 'non', 'JJ', 'I-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('bacteria', 'bacteria', 'NNS', 'I-NP', 'O')
('which', 'which', 'WDT', 'B-NP', 'O')
('enable', 'enable', 'VBP', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('bacteria', 'bacteria', 'NNS', 'I-NP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('take', 'take', 'VB', 'I-VP', 'O')
('advantage', 'advantage', 'NN', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('new', 'new', 'JJ', 'B-NP', 'O')
('roles', 'role', 'NNS', 'I-NP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('further', 'further', 'JJ', 'B-NP', 'O')
('propagation', 'propagation', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('their', 'their', 'PRP$', 'B-NP', 'O')
('species', 'specie', 'NNS', 'I-NP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('non', 'non', 'JJ', 'I-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('bacteria', 'bacteria', 'NNS', 'I-NP', 'O')
('are', 'be', 'VBP', 'B-VP', 'O')
('unable', 'unable', 'JJ', 'B-ADJP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('assume.', 'assume.', 'VB', 'I-VP', 'O')
Comparison of motif organization, amino acid sequences, dot plots and the phylogenic tree can isolate particular points of divergence between the infectious and non infectious bacterial sequences that may be exploited as a new source to fight infection.
('Comparison', 'Comparison', 'NN', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('motif', 'motif', 'NN', 'B-NP', 'O')
('organization,', 'organization,', 'NN', 'I-NP', 'O')
('amino', 'amino', 'JJ', 'I-NP', 'O')
('acid', 'acid', 'NN', 'I-NP', 'O')
('sequences,', 'sequences,', 'NN', 'I-NP', 'O')
('dot', 'dot', 'NN', 'I-NP', 'O')
('plots', 'plot', 'NNS', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('phylogenic', 'phylogenic', 'JJ', 'I-NP', 'O')
('tree', 'tree', 'NN', 'I-NP', 'O')
('can', 'can', 'MD', 'B-VP', 'O')
('isolate', 'isolate', 'VB', 'I-VP', 'O')
('particular', 'particular', 'JJ', 'B-NP', 'O')
('points', 'point', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('divergence', 'divergence', 'NN', 'B-NP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('non', 'non', 'JJ', 'I-NP', 'O')
('infectious', 'infectious', 'JJ', 'I-NP', 'O')
('bacterial', 'bacterial', 'JJ', 'I-NP', 'O')
('sequences', 'sequence', 'NNS', 'I-NP', 'O')
('that', 'that', 'WDT', 'B-NP', 'O')
('may', 'may', 'MD', 'B-VP', 'O')
('be', 'be', 'VB', 'I-VP', 'O')
('exploited', 'exploit', 'VBN', 'I-VP', 'O')
('as', 'as', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('new', 'new', 'JJ', 'I-NP', 'O')
('source', 'source', 'NN', 'I-NP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('fight', 'fight', 'VB', 'I-VP', 'O')
('infection.', 'infection.', 'NN', 'B-NP', 'O')
Further sequential, biochemical, and evolutionary analysis may continue to show details found in the analysis presented here for a novel, applicable treatment to a wide variety of infectious bacteria.
('Further', 'Further', 'JJ', 'B-NP', 'O')
('sequential,', 'sequential,', 'NN', 'I-NP', 'O')
('biochemical,', 'biochemical,', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('evolutionary', 'evolutionary', 'JJ', 'B-NP', 'O')
('analysis', 'analysis', 'NN', 'I-NP', 'O')
('may', 'may', 'MD', 'B-VP', 'O')
