Computational Analysis of Neighboring Genes onArabidopsis thaliana Chromosomes 4 and 5:Their Genomic Association as Functional SubunitsThe genes related to specific events or pathways in bacteria are frequently localized proximate to thegenome of their neighbors, as with the structures known as operon, but eukaryotic genes seem to be independent of their neighbors, and are dispersed randomly throughout genomes.
('Computational', 'Computational', 'JJ', 'B-NP', 'O')
('transcriptome', 'transcriptome', 'NN', 'B-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('protein-protein', 'protein-protein', 'JJ', 'B-NP', 'O')
('interactions', 'interaction', 'NNS', 'I-NP', 'O')
('was', 'be', 'VBD', 'B-VP', 'O')
('mapped', 'map', 'VBN', 'I-VP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('Saccharomyces', 'Saccharomyces', 'NNP', 'B-NP', 'O')
('cerevisiae,', 'cerevisiae,', 'NN', 'I-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('genes', 'gene', 'NNS', 'B-NP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('same', 'same', 'JJ', 'I-NP', 'O')
('functional', 'functional', 'JJ', 'I-NP', 'O')
('cluster', 'cluster', 'NN', 'I-NP', 'O')
('showing', 'show', 'VBG', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('higher', 'high', 'JJR', 'I-NP', 'O')
('protein', 'protein', 'NN', 'I-NP', 'O')
('interaction', 'interaction', 'NN', 'I-NP', 'O')
('density', 'density', 'NN', 'I-NP', 'O')
('(Ge', '(Ge', 'NNP', 'I-NP', 'O')
('et', 'et', 'NNP', 'I-NP', 'O')
('al.,', 'al.,', 'IN', 'B-PP', 'O')
('2001).', '2001).', 'CD', 'B-NP', 'O')
In this respect, it is plausible that genes with similar transcription profiles may have a tendency to cluster in eukaryotic genomes (Cohen et al., 2002; Lercher et al., 2002), and it is suggested that functionally related proteins, encoded by neighboring genes, either physically interact or are involved in a certain biological event.
('In', 'In', 'IN', 'B-PP', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('respect,', 'respect,', 'NN', 'I-NP', 'O')
('it', 'it', 'PRP', 'B-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('plausible', 'plausible', 'JJ', 'B-ADJP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('genes', 'gene', 'NNS', 'B-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('similar', 'similar', 'JJ', 'B-NP', 'O')
('transcription', 'transcription', 'NN', 'I-NP', 'O')
('profiles', 'profile', 'NNS', 'I-NP', 'O')
('may', 'may', 'MD', 'B-VP', 'O')
('have', 'have', 'VB', 'I-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('tendency', 'tendency', 'NN', 'I-NP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('cluster', 'cluster', 'VB', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('eukaryotic', 'eukaryotic', 'JJ', 'B-NP', 'B-cell_type')
('genomes', 'genome', 'NNS', 'I-NP', 'I-cell_type')
('(Cohen', '(Cohen', 'NNP', 'B-NP', 'I-cell_type')
('et', 'et', 'NNP', 'I-NP', 'I-cell_type')
('al.,', 'al.,', 'VBD', 'B-VP', 'I-cell_type')
('2002;', '2002;', ':', 'O', 'I-cell_type')
('Lercher', 'Lercher', 'NNP', 'B-NP', 'O')
('et', 'et', 'NNP', 'I-NP', 'O')
('al.,', 'al.,', 'VBD', 'B-VP', 'O')
('2002),', '2002),', 'CD', 'B-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('it', 'it', 'PRP', 'B-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('suggested', 'suggest', 'VBN', 'I-VP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('functionally', 'functionally', 'RB', 'B-NP', 'O')
('related', 'related', 'JJ', 'I-NP', 'O')
('proteins,', 'proteins,', 'NN', 'I-NP', 'O')
('encoded', 'encode', 'VBN', 'B-VP', 'O')
('by', 'by', 'IN', 'B-PP', 'O')
('neighboring', 'neighbor', 'VBG', 'B-NP', 'O')
('genes,', 'genes,', 'NN', 'I-NP', 'O')
('either', 'either', 'CC', 'O', 'O')
('physically', 'physically', 'RB', 'B-VP', 'O')
('interact', 'interact', 'VBP', 'I-VP', 'O')
('or', 'or', 'CC', 'O', 'O')
('are', 'be', 'VBP', 'B-VP', 'O')
('involved', 'involve', 'VBN', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('certain', 'certain', 'JJ', 'I-NP', 'O')
('biological', 'biological', 'JJ', 'I-NP', 'O')
('event.', 'event.', 'NN', 'I-NP', 'O')
Although eukaryotic genes are not exactly the same as bacterial operons, it would be advantageousfor    the    sets    of    genes    involved    in    a    certain    biological process, to be localized as neighbors on the genome, with some conservation of gene order (Lercher et al., 2002), where their expression might be regulated as a functional module.
('Although', 'Although', 'IN', 'B-SBAR', 'O')
('eukaryotic', 'eukaryotic', 'JJ', 'B-NP', 'B-DNA')
('genes', 'gene', 'NNS', 'I-NP', 'I-DNA')
('are', 'be', 'VBP', 'B-VP', 'O')
('not', 'not', 'RB', 'O', 'O')
('exactly', 'exactly', 'RB', 'B-NP', 'O')
('the', 'the', 'DT', 'I-NP', 'O')
('same', 'same', 'JJ', 'I-NP', 'O')
('as', 'as', 'IN', 'B-PP', 'O')
('bacterial', 'bacterial', 'JJ', 'B-NP', 'O')
('operons,', 'operons,', 'NN', 'I-NP', 'O')
('it', 'it', 'PRP', 'B-NP', 'O')
('would', 'would', 'MD', 'B-VP', 'O')
('be', 'be', 'VB', 'I-VP', 'O')
('advantageous', 'advantageous', 'JJ', 'B-ADJP', 'O')
('for', 'for', 'IN', 'B-SBAR', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('sets', 'set', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('genes', 'gene', 'NNS', 'B-NP', 'B-DNA')
('involved', 'involve', 'VBN', 'B-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('certain', 'certain', 'JJ', 'I-NP', 'O')
('biological', 'biological', 'JJ', 'I-NP', 'O')
('process,', 'process,', 'NN', 'I-NP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('be', 'be', 'VB', 'I-VP', 'O')
('localized', 'localize', 'VBN', 'I-VP', 'O')
('as', 'as', 'IN', 'B-PP', 'O')
('neighbors', 'neighbor', 'NNS', 'B-NP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('genome,', 'genome,', 'NN', 'I-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('some', 'some', 'DT', 'B-NP', 'O')
('conservation', 'conservation', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('gene', 'gene', 'NN', 'B-NP', 'O')
('order', 'order', 'NN', 'I-NP', 'O')
('(Lercher', '(Lercher', 'NNP', 'I-NP', 'O')
('et', 'et', 'NNP', 'I-NP', 'O')
('al.,', 'al.,', 'NN', 'I-NP', 'O')
('2002),', '2002),', 'VBD', 'B-VP', 'O')
('where', 'where', 'WRB', 'B-ADVP', 'O')
('their', 'their', 'PRP$', 'B-NP', 'O')
('expression', 'expression', 'NN', 'I-NP', 'O')
('might', 'might', 'MD', 'B-VP', 'O')
('be', 'be', 'VB', 'I-VP', 'O')
('regulated', 'regulate', 'VBN', 'I-VP', 'O')
('as', 'as', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('functional', 'functional', 'JJ', 'I-NP', 'O')
('module.', 'module.', 'NN', 'I-NP', 'O')
Eukaryotic chromosomes at the interphase do not exist as condensed structures, but their relaxed chromatin is attached on the scaffold/matrix of the nucleus, and the looped structure can be dealt with as a functional domain of the chromosome or genome (Liebich et al., 2002).
('Eukaryotic', 'Eukaryotic', 'JJ', 'B-NP', 'B-DNA')
('chromosomes', 'chromosome', 'NNS', 'I-NP', 'I-DNA')
('at', 'at', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('interphase', 'interphase', 'NN', 'I-NP', 'O')
('do', 'do', 'VBP', 'B-VP', 'O')
('not', 'not', 'RB', 'I-VP', 'O')
('exist', 'exist', 'VB', 'I-VP', 'O')
('as', 'as', 'IN', 'B-PP', 'O')
('condensed', 'condensed', 'JJ', 'B-NP', 'O')
('structures,', 'structures,', 'NN', 'I-NP', 'O')
('but', 'but', 'CC', 'O', 'O')
('their', 'their', 'PRP$', 'B-NP', 'O')
('relaxed', 'relax', 'VBN', 'I-NP', 'O')
('chromatin', 'chromatin', 'NN', 'I-NP', 'B-DNA')
('is', 'be', 'VBZ', 'B-VP', 'O')
('attached', 'attach', 'VBN', 'I-VP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('scaffold/matrix', 'scaffold/matrix', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('nucleus,', 'nucleus,', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('looped', 'looped', 'JJ', 'I-NP', 'O')
('structure', 'structure', 'NN', 'I-NP', 'O')
('can', 'can', 'MD', 'B-VP', 'O')
('be', 'be', 'VB', 'I-VP', 'O')
('dealt', 'deal', 'VBN', 'I-VP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('as', 'as', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('functional', 'functional', 'JJ', 'I-NP', 'O')
('domain', 'domain', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('chromosome', 'chromosome', 'NN', 'I-NP', 'B-DNA')
('or', 'or', 'CC', 'I-NP', 'O')
('genome', 'genome', 'NN', 'I-NP', 'O')
('(Liebich', '(Liebich', 'NNP', 'I-NP', 'O')
('et', 'et', 'NNP', 'I-NP', 'O')
('al.,', 'al.,', 'IN', 'B-PP', 'O')
('2002).', '2002).', 'CD', 'B-NP', 'O')
Efforts to reveal the relationship between gene regulatory mechanisms and the nuclear architecture have proved increased evidence (Stein, 1998), and the scaffold/matrix- attached region (S/MAR) has been suggested as one of the abundant    regulatory    DNA    elements    of    the    eukaryotic genome (Frish et al., 2001).
('Efforts', 'Effort', 'NNS', 'B-NP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('reveal', 'reveal', 'VB', 'I-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('relationship', 'relationship', 'NN', 'I-NP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('gene', 'gene', 'NN', 'B-NP', 'O')
('regulatory', 'regulatory', 'JJ', 'I-NP', 'O')
('mechanisms', 'mechanism', 'NNS', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('nuclear', 'nuclear', 'JJ', 'I-NP', 'O')
('architecture', 'architecture', 'NN', 'I-NP', 'O')
('have', 'have', 'VBP', 'B-VP', 'O')
('proved', 'prove', 'VBN', 'I-VP', 'O')
('increased', 'increase', 'VBN', 'B-NP', 'O')
('evidence', 'evidence', 'NN', 'I-NP', 'O')
('(Stein,', '(Stein,', 'NN', 'I-NP', 'O')
('1998),', '1998),', 'CD', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('scaffold/matrix-', 'scaffold/matrix-', 'NN', 'I-NP', 'O')
('attached', 'attached', 'JJ', 'I-NP', 'O')
('region', 'region', 'NN', 'I-NP', 'O')
('(S/MAR)', '(S/MAR)', 'NN', 'I-NP', 'O')
('has', 'have', 'VBZ', 'B-VP', 'O')
('been', 'be', 'VBN', 'I-VP', 'O')
('suggested', 'suggest', 'VBN', 'I-VP', 'O')
('as', 'as', 'IN', 'B-PP', 'O')
('one', 'one', 'CD', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('abundant', 'abundant', 'JJ', 'I-NP', 'B-DNA')
('regulatory', 'regulatory', 'JJ', 'I-NP', 'I-DNA')
('DNA', 'DNA', 'NN', 'I-NP', 'I-DNA')
('elements', 'element', 'NNS', 'I-NP', 'I-DNA')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('eukaryotic', 'eukaryotic', 'JJ', 'I-NP', 'B-DNA')
('genome', 'genome', 'NN', 'I-NP', 'I-DNA')
('(Frish', '(Frish', 'NNP', 'I-NP', 'O')
('et', 'et', 'NNP', 'I-NP', 'O')
('al.,', 'al.,', 'IN', 'B-PP', 'O')
('2001).', '2001).', 'CD', 'B-NP', 'O')
S/MAR form the anchor points of loop domains, with domain sizes ranging from a few kilo bases, to more than one hundred (Bode et al., 1992), harbor one or more genes.
('S/MAR', 'S/MAR', 'NN', 'B-NP', 'B-protein')
('form', 'form', 'VBP', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('anchor', 'anchor', 'NN', 'I-NP', 'O')
('points', 'point', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('loop', 'loop', 'NN', 'B-NP', 'O')
('domains,', 'domains,', 'NN', 'I-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('domain', 'domain', 'NN', 'B-NP', 'O')
('sizes', 'size', 'NNS', 'I-NP', 'O')
('ranging', 'range', 'VBG', 'B-VP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('few', 'few', 'JJ', 'I-NP', 'O')
('kilo', 'kilo', 'NN', 'I-NP', 'O')
('bases,', 'bases,', 'NN', 'I-NP', 'O')
('to', 'to', 'TO', 'B-PP', 'O')
('more', 'more', 'JJR', 'B-NP', 'O')
('than', 'than', 'IN', 'I-NP', 'O')
('one', 'one', 'CD', 'I-NP', 'O')
('hundred', 'hundred', 'CD', 'I-NP', 'O')
('(Bode', '(Bode', 'NNP', 'I-NP', 'O')
('et', 'et', 'NN', 'I-NP', 'O')
('al.,', 'al.,', 'IN', 'B-PP', 'O')
('1992),', '1992),', 'CD', 'B-NP', 'O')
('harbor', 'harbor', 'VBP', 'B-VP', 'O')
('one', 'one', 'CD', 'B-NP', 'O')
('or', 'or', 'CC', 'I-NP', 'O')
('more', 'more', 'JJR', 'I-NP', 'O')
('genes.', 'genes.', 'NNS', 'I-NP', 'O')
However, there is no information on    either    the    average    gene    number, or    the    functional relatedness between neighboring genes in a loop.
('However,', 'However,', 'WRB', 'B-ADVP', 'O')
('there', 'there', 'EX', 'B-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('no', 'no', 'DT', 'B-NP', 'O')
('information', 'information', 'NN', 'I-NP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('either', 'either', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('average', 'average', 'JJ', 'I-NP', 'O')
('gene', 'gene', 'NN', 'I-NP', 'O')
('number,', 'number,', 'NN', 'I-NP', 'O')
('or', 'or', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('functional', 'functional', 'JJ', 'I-NP', 'O')
('relatedness', 'relatedness', 'NN', 'I-NP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('neighboring', 'neighbor', 'VBG', 'B-NP', 'O')
('genes', 'gene', 'NNS', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('loop.', 'loop.', 'NN', 'I-NP', 'O')
S/MARt DB deposits several hundred S/MAR containing sequences, extracted from original publications (Liebich et al., 2002), and several bioinformatics methods form in s/7/co S/MAR prediction have been developed programs, such as SMARTest (Frish et al., 2001) and MAR-Finder (Singh et al., 1997).
('S/MARt', 'S/MARt', 'NN', 'B-NP', 'B-protein')
('DB', 'DB', 'NN', 'I-NP', 'I-protein')
('deposits', 'deposit', 'VBZ', 'B-VP', 'O')
('several', 'several', 'JJ', 'B-NP', 'O')
('hundred', 'hundred', 'CD', 'I-NP', 'O')
('S/MAR', 'S/MAR', 'NN', 'I-NP', 'B-protein')
('containing', 'contain', 'VBG', 'B-VP', 'O')
('sequences,', 'sequences,', 'NN', 'B-NP', 'O')
('extracted', 'extract', 'VBN', 'B-VP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('original', 'original', 'JJ', 'B-NP', 'O')
('publications', 'publication', 'NNS', 'I-NP', 'O')
('(Liebich', '(Liebich', 'NNP', 'B-NP', 'O')
('et', 'et', 'FW', 'I-NP', 'O')
('al.,', 'al.,', 'FW', 'I-NP', 'O')
('2002),', '2002),', 'CD', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('several', 'several', 'JJ', 'B-NP', 'O')
('bioinformatics', 'bioinformatic', 'NNS', 'I-NP', 'O')
('methods', 'method', 'NNS', 'I-NP', 'O')
('form', 'form', 'VBP', 'B-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('s/7/co', 's/7/co', 'NN', 'B-NP', 'O')
('S/MAR', 'S/MAR', 'NN', 'I-NP', 'O')
('prediction', 'prediction', 'NN', 'I-NP', 'O')
('have', 'have', 'VBP', 'B-VP', 'O')
('been', 'be', 'VBN', 'I-VP', 'O')
('developed', 'develop', 'VBN', 'I-VP', 'O')
('programs,', 'programs,', 'NN', 'B-NP', 'O')
('such', 'such', 'JJ', 'B-PP', 'O')
('as', 'as', 'IN', 'I-PP', 'O')
('SMARTest', 'SMARTest', 'NNP', 'B-NP', 'O')
('(Frish', '(Frish', 'NNP', 'I-NP', 'O')
('et', 'et', 'NNP', 'I-NP', 'O')
('al.,', 'al.,', 'VBD', 'B-VP', 'O')
('2001)', '2001)', 'CD', 'B-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('MAR-Finder', 'MAR-Finder', 'NNP', 'B-NP', 'O')
('(Singh', '(Singh', 'NNP', 'I-NP', 'O')
('et', 'et', 'NN', 'I-NP', 'O')
('al.,', 'al.,', 'IN', 'B-PP', 'O')
('1997).', '1997).', 'CD', 'B-NP', 'O')
These tools use several motifs in their library, including origin of replication, TG-rich sequences, curved DNA, linked DNA, topoisomerase II sites, and AT-rich sequences.
('These', 'These', 'DT', 'B-NP', 'O')
('tools', 'tool', 'NNS', 'I-NP', 'O')
('use', 'use', 'VBP', 'B-VP', 'O')
('several', 'several', 'JJ', 'B-NP', 'O')
('motifs', 'motif', 'NNS', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('their', 'their', 'PRP$', 'B-NP', 'O')
('library,', 'library,', 'NN', 'I-NP', 'O')
('including', 'include', 'VBG', 'B-PP', 'O')
('origin', 'origin', 'NN', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('replication,', 'replication,', 'NN', 'B-NP', 'O')
('TG-rich', 'TG-rich', 'JJ', 'I-NP', 'O')
('sequences,', 'sequences,', 'NN', 'I-NP', 'O')
('curved', 'curve', 'VBN', 'B-VP', 'O')
('DNA,', 'DNA,', 'NNP', 'B-NP', 'O')
('linked', 'link', 'VBD', 'B-VP', 'O')
('DNA,', 'DNA,', 'NN', 'B-NP', 'B-protein')
('topoisomerase', 'topoisomerase', 'NN', 'I-NP', 'I-protein')
('II', 'II', 'CD', 'I-NP', 'I-protein')
('sites,', 'sites,', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('AT-rich', 'AT-rich', 'JJ', 'B-NP', 'O')
('sequences.', 'sequences.', 'NNS', 'I-NP', 'O')
These motifs, however, do not always appear on every known S/MAR containing sequences.
('These', 'These', 'DT', 'B-NP', 'O')
('motifs,', 'motifs,', 'NN', 'I-NP', 'O')
('however,', 'however,', 'NN', 'I-NP', 'O')
('do', 'do', 'VBP', 'B-VP', 'O')
('not', 'not', 'RB', 'I-VP', 'O')
('always', 'always', 'RB', 'I-VP', 'O')
('appear', 'appear', 'VB', 'I-VP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('every', 'every', 'DT', 'B-NP', 'O')
('known', 'know', 'VBN', 'I-NP', 'O')
('S/MAR', 'S/MAR', 'NN', 'I-NP', 'B-protein')
('containing', 'contain', 'VBG', 'B-VP', 'O')
('sequences.', 'sequences.', 'NNS', 'B-NP', 'O')
Previously reported S/MAR consensus patterns     were recently compared for their enrichment, and    their MAR/SAR recognition signature (MRS) (Van Drunen etal., 1997; Van Drunen et al., 1999) verified as the most enriched motifs in the S/MAR containing sequences (Liebich etal., 2002).
('Previously', 'Previously', 'RB', 'B-NP', 'O')
('reported', 'report', 'VBN', 'I-NP', 'O')
('S/MAR', 'S/MAR', 'NN', 'I-NP', 'O')
('consensus', 'consensus', 'NN', 'I-NP', 'O')
('patterns', 'pattern', 'NNS', 'I-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('recently', 'recently', 'RB', 'I-VP', 'O')
('compared', 'compare', 'VBN', 'I-VP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('their', 'their', 'PRP$', 'B-NP', 'O')
('enrichment,', 'enrichment,', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('their', 'their', 'PRP$', 'B-NP', 'O')
('MAR/SAR', 'MAR/SAR', 'NN', 'I-NP', 'O')
('recognition', 'recognition', 'NN', 'I-NP', 'O')
('signature', 'signature', 'NN', 'I-NP', 'O')
('(MRS)', '(MRS)', 'NNP', 'I-NP', 'O')
('(Van', '(Van', 'NNP', 'I-NP', 'O')
('Drunen', 'Drunen', 'NNP', 'I-NP', 'O')
('etal.,', 'etal.,', 'NNP', 'I-NP', 'O')
('1997;', '1997;', ':', 'O', 'O')
('Van', 'Van', 'NNP', 'B-NP', 'O')
('Drunen', 'Drunen', 'NNP', 'I-NP', 'O')
('et', 'et', 'NN', 'I-NP', 'O')
('al.,', 'al.,', 'IN', 'B-PP', 'O')
('1999)', '1999)', 'CD', 'B-NP', 'O')
('verified', 'verify', 'VBN', 'B-VP', 'O')
('as', 'as', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('most', 'most', 'RBS', 'I-NP', 'O')
('enriched', 'enriched', 'JJ', 'I-NP', 'O')
('motifs', 'motif', 'NNS', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('S/MAR', 'S/MAR', 'NN', 'I-NP', 'B-protein')
('containing', 'contain', 'VBG', 'B-VP', 'O')
('sequences', 'sequence', 'NNS', 'B-NP', 'O')
('(Liebich', '(Liebich', 'NNP', 'B-NP', 'O')
('etal.,', 'etal.,', 'VBD', 'B-VP', 'O')
('2002).', '2002).', 'CD', 'B-NP', 'O')
In the present study, we collected neighboring gene sets, with and without considering the S/MAR from chromosomes    4    and    5    of    Arabidopsis    thaliana,    then analyzed the relation between their genomic and functional associations.
('In', 'In', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('present', 'present', 'JJ', 'I-NP', 'O')
('study,', 'study,', 'NN', 'I-NP', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('collected', 'collect', 'VBD', 'B-VP', 'O')
('neighboring', 'neighbor', 'VBG', 'B-NP', 'O')
('gene', 'gene', 'NN', 'I-NP', 'O')
('sets,', 'sets,', 'NN', 'I-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('and', 'and', 'CC', 'I-PP', 'O')
('without', 'without', 'IN', 'I-PP', 'O')
('considering', 'consider', 'VBG', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('S/MAR', 'S/MAR', 'NN', 'I-NP', 'B-protein')
('from', 'from', 'IN', 'B-PP', 'O')
('chromosomes', 'chromosome', 'NNS', 'B-NP', 'B-DNA')
('4', '4', 'CD', 'B-NP', 'I-DNA')
('and', 'and', 'CC', 'I-NP', 'O')
('5', '5', 'CD', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('Arabidopsis', 'Arabidopsis', 'NNP', 'B-NP', 'O')
('thaliana,', 'thaliana,', 'IN', 'B-ADVP', 'O')
('then', 'then', 'RB', 'B-ADVP', 'O')
('analyzed', 'analyze', 'VBD', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('relation', 'relation', 'NN', 'I-NP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('their', 'their', 'PRP$', 'B-NP', 'O')
('genomic', 'genomic', 'JJ', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('functional', 'functional', 'JJ', 'I-NP', 'O')
('associations.', 'associations.', 'NN', 'I-NP', 'O')
The effects of S/MAR on the association of genes,    with    identical    function    sub-categories,    were    not confirmed, but it was suggested that genes in the same functional sub-category were assembled together, and with statistical significance.
('The', 'The', 'DT', 'B-NP', 'O')
('effects', 'effect', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('S/MAR', 'S/MAR', 'NN', 'B-NP', 'B-protein')
('on', 'on', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('association', 'association', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('genes,', 'genes,', 'NN', 'B-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('identical', 'identical', 'JJ', 'B-NP', 'O')
('function', 'function', 'NN', 'I-NP', 'O')
('sub-categories,', 'sub-categories,', 'NN', 'I-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('not', 'not', 'RB', 'I-VP', 'O')
('confirmed,', 'confirmed,', 'VB', 'I-VP', 'O')
('but', 'but', 'CC', 'O', 'O')
('it', 'it', 'PRP', 'B-NP', 'O')
('was', 'be', 'VBD', 'B-VP', 'O')
('suggested', 'suggest', 'VBN', 'I-VP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('genes', 'gene', 'NNS', 'B-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('same', 'same', 'JJ', 'I-NP', 'O')
('functional', 'functional', 'JJ', 'I-NP', 'O')
('sub-category', 'sub-category', 'NN', 'I-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('assembled', 'assemble', 'VBN', 'I-VP', 'O')
('together,', 'together,', 'NN', 'B-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('statistical', 'statistical', 'JJ', 'B-NP', 'O')
('significance.', 'significance.', 'NN', 'I-NP', 'O')
In chromosomes 4 and 5 of Arabidopsis thalinana, there are 3744 (Mayer et al,.
('In', 'In', 'IN', 'B-PP', 'O')
('chromosomes', 'chromosome', 'NNS', 'B-NP', 'B-DNA')
('4', '4', 'CD', 'B-NP', 'I-DNA')
('and', 'and', 'CC', 'I-NP', 'O')
('5', '5', 'CD', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('Arabidopsis', 'Arabidopsis', 'NN', 'B-NP', 'O')
('thalinana,', 'thalinana,', 'IN', 'B-NP', 'O')
('there', 'there', 'EX', 'B-NP', 'O')
('are', 'be', 'VBP', 'B-VP', 'O')
('3744', '3744', 'CD', 'B-NP', 'O')
('(Mayer', '(Mayer', 'NNP', 'I-NP', 'O')
('et', 'et', 'FW', 'I-NP', 'O')
('al,.', 'al,.', 'FW', 'I-NP', 'O')
1999) and 5874 (The Kazusa DNAResearch      Institute,      2002)      non-overlapping      genes,respectively.
